thisN,thisTrialN,thisRepN,Trials,leftImgPath,rightImgPath,PracCorrectScan,PracCorrectPilot,advanceScreenPress2.keys,advanceScreenPress2.rt,advanceScreenPress2.duration,pracRespPress.keys,key_resp.keys,key_resp.rt,key_resp.duration,pracResp.keys,pracResp.corr,pracResp.rt,pracResp.duration,advanceScreenPress3.keys,advanceScreenPress3.rt,advanceScreenPress3.duration,advanceScreen4.keys,advanceScreen4.rt,advanceScreen4.duration,Runs,trialOrder,condition,fixationDuration,outcomeDelay,optcorrect,CBDrifts,CondOrder,advanceToTrigger.keys,advanceToTrigger.rt,advanceToTrigger.duration,scannerTriggerKey.keys,optimalImg,suboptimalImg,optimalSide,suboptimalSide,optimalResponse,suboptimalResponse,leftImage,rightImage,startFixOnTime,cueOnTime,responseTime,optedSide,optedImg,cueOffTime,cueResp.keys,cueResp.corr,cueResp.rt,cueResp.duration,optedFor,accuracy,outcome,Feedback,gainLossAmount,runningBankTotal,feedbackTime,feedbackOffTime,fixationTime,advanceScreenPress_2.keys,advanceScreenPress_2.rt,advanceScreenPress_2.duration,pracBlock.thisRepN,pracBlock.thisTrialN,pracBlock.thisN,pracBlock.thisIndex,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,runOffTime,thisRow.t,notes,introDir.started,pracDirText.started,advanceScreenPress.started,introDir.stopped,advanceScreenPress.keys,advanceScreenPress.rt,advanceScreenPress.duration,pracDir1.started,choiceDirText.started,advanceScreenPress2.started,prac2Image.started,prac1Image.started,pracRespPress.started,pracDir1.stopped,pracBlock.advanceScreenPress2.keys,pracBlock.advanceScreenPress2.rt,pracBlock.advanceScreenPress2.duration,pracBlock.pracRespPress.keys,pracDir2.started,fixDirText.started,key_resp.started,pracDir2.stopped,pracBlock.key_resp.keys,pracBlock.key_resp.rt,pracBlock.key_resp.duration,pracCue.started,pracLeftImg.started,pracRightImg.started,pracResp.started,pracCue.stopped,practice.pracResp.keys,practice.pracResp.corr,practice.pracResp.rt,practice.pracResp.duration,pracJitter.started,pracFix.started,pracJitter.stopped,pracOut.started,pracOutText.started,pracOutFix.started,pracOutText.stopped,pracOutFix.stopped,pracOut.stopped,pracLeftImg.stopped,pracRightImg.stopped,pracResp.stopped,pracFix.stopped,gainDirs.started,advanceScreenPress3.started,gainDirText.started,highgainframe.started,lowgainframe.started,highgainTopLabel.started,lowgainTopLabel.started,highgainBottomLabel.started,lowgainBottomLabel.started,highGainLabel.started,lowGainLabel.started,gainDirs.stopped,pracBlock.advanceScreenPress3.keys,pracBlock.advanceScreenPress3.rt,pracBlock.advanceScreenPress3.duration,lossDirs.started,advanceScreen4.started,lossDirText.started,highLossFrame.started,lowLossFrame.started,highLossTopLabel.started,lowLossTopLabel.started,highLossBottomLabel.started,lowLossBottomLabel.started,highLossLabel.started,lowLossLabel.started,lossDirs.stopped,pracBlock.advanceScreen4.keys,pracBlock.advanceScreen4.rt,pracBlock.advanceScreen4.duration,summaryDirections.started,summary.started,advanceScreenPress4.started,summaryDirections.stopped,advanceScreenPress4.keys,advanceScreenPress4.rt,advanceScreenPress4.duration,getReady.started,getReadyText.started,advanceToTrigger.started,getReady.stopped,runs.advanceToTrigger.keys,runs.advanceToTrigger.rt,runs.advanceToTrigger.duration,waitForScanner.started,waitForScanner.stopped,runs.scannerTriggerKey.keys,trials.optimalImg,trials.suboptimalImg,trials.optimalSide,trials.suboptimalSide,trials.optimalResponse,trials.suboptimalResponse,trials.leftImage,trials.rightImage,trials.startFixOnTime,cue.started,startFixStatic.started,frame1.started,staticISI.started,startFixStatic.stopped,leftCue.started,rightCue.started,cueResp.started,topFrameText.started,bottomFrameText.started,trials.cueOnTime,trials.responseTime,cue.stopped,trials.optedSide,trials.optedImg,trials.cueOffTime,trials.cueResp.keys,trials.cueResp.corr,trials.cueResp.rt,trials.cueResp.duration,outcomeDelayRoutine.started,frame1Fix.started,outcomeDelayFix.started,topFrameTextFix.started,bottomFrameTextFix.started,frame1Fix.stopped,outcomeDelayFix.stopped,topFrameTextFix.stopped,bottomFrameTextFix.stopped,outcomeDelayRoutine.stopped,trials.optedFor,trials.accuracy,trials.outcome,trials.Feedback,trials.gainLossAmount,trials.runningBankTotal,trials.feedbackTime,outcomeRoutine.started,outcomeText.started,frameOut.started,topFrameTextOut.started,bottomFrameTextOut.started,outcomeRoutine.stopped,trials.feedbackOffTime,trials.fixationTime,fixation.started,fixationCrosshair.started,frameFix.started,fixationCrosshair.stopped,frameFix.stopped,fixation.stopped,outcomeText.stopped,frameOut.stopped,topFrameTextOut.stopped,bottomFrameTextOut.stopped,frame1.stopped,leftCue.stopped,rightCue.stopped,cueResp.stopped,topFrameText.stopped,bottomFrameText.stopped,trials.runOffTime,breakScreen.started,breakText.started,advanceScreenPress_2.started,breakScreen.stopped,runs.advanceScreenPress_2.keys,runs.advanceScreenPress_2.rt,runs.advanceScreenPress_2.duration,getReadyText.stopped,done.started,endExperiment.started,endTaskPress.started,done.stopped,endTaskPress.keys,endTaskPress.rt,endTaskPress.duration,participant,session,startFromRun,mode,practice,date,expName,psychopyVersion,frameRate,cuePairs,expStartTime,expStart,bank,
43,43,0,,,,,,,,,,,,,,,,,,,,,,,Run2,104,highgain,1.0,2.0,1,Drift4,10,space,20.532304166990798,None,None,set1_7.png,set1_8.png,left,right,left,right,stimuli_sets/set1_7.png,stimuli_sets/set1_8.png,309.811872457969,310.3301118329982,311.1450434579747,left,stimuli_sets/set1_7.png,312.81459912494756,left,1,0.800742875027936,0.08126262499717996,optimal,1,True,1,0.5,5.75,314.8252884579706,315.8240914999624,315.8241319999797,,,,,,,,,,,,0,1,1,1,0,43,43,43,,881.0966216669767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,set1_7.png,set1_8.png,left,right,left,right,stimuli_sets/set1_7.png,stimuli_sets/set1_8.png,309.811872457969,881.0902260000003,881.0966216669767,881.0966216669767,0.007565125008113682,881.6020254169707,881.6020254169707,881.6020254169707,881.6020254169707,881.6020254169707,881.6020254169707,310.3301118329982,311.1450434579747,884.0866448329762,left,stimuli_sets/set1_7.png,312.81459912494756,left,1,0.800742875027936,0.08126262499717996,884.0937943329918,884.1020044999896,884.1020044999896,884.1020044999896,884.1020044999896,886.112577791966,886.112577791966,886.112577791966,886.112577791966,886.0972765829647,optimal,1,True,1,0.5,5.75,314.8252884579706,886.1055570419994,886.112577791966,886.112577791966,886.112577791966,886.112577791966,887.0961922080023,315.8240914999624,315.8241319999797,887.096287332999,887.1029943749891,887.1029943749891,888.0967284579528,888.0967284579528,888.0877081669751,887.1029943749891,887.1029943749891,887.1029943749891,887.1029943749891,,,,,,,,,,,,,,,,,,,,,,,pilot-1,ses-1,1,pilot,yes,2025-05-14_12h46.24.751,reward_learning_multises,2024.2.4,None,"{'highgain': {'optimalChoice': 'set1_7.png', 'suboptimalChoice': 'set1_8.png'}, 'lowgain': {'optimalChoice': 'set1_1.png', 'suboptimalChoice': 'set1_2.png'}, 'highloss': {'optimalChoice': 'set1_3.png', 'suboptimalChoice': 'set1_4.png'}, 'lowloss': {'optimalChoice': 'set1_5.png', 'suboptimalChoice': 'set1_6.png'}}",Wed May 14 12:47:22 2025,2025-05-14 12h47.22.051003 -0500,5.75,
44,44,0,,,,,,,,,,,,,,,,,,,,,,,Run2,105,highgain,1.0,1.5,1,Drift4,11,space,20.532304166990798,None,None,set1_7.png,set1_8.png,right,left,right,left,stimuli_sets/set1_8.png,stimuli_sets/set1_7.png,316.8173308330006,317.3292674580007,318.077364124998,right,stimuli_sets/set1_7.png,319.82706224999856,right,1,0.7335168749559671,0.16428233298938721,optimal,1,True,1,0.5,6.25,321.3296068329946,322.331676916976,322.33171025000047,,,,,,,,,,,,0,1,1,1,0,44,44,44,,888.0967284579528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,set1_7.png,set1_8.png,right,left,right,left,stimuli_sets/set1_8.png,stimuli_sets/set1_7.png,316.8173308330006,888.0895549579873,888.0967284579528,888.0967284579528,0.0018367079901508987,888.6011805419694,888.6011805419694,888.6011805419694,888.6011805419694,888.6011805419694,888.6011805419694,317.3292674580007,318.077364124998,891.0990945000085,right,stimuli_sets/set1_7.png,319.82706224999856,right,1,0.7335168749559671,0.16428233298938721,891.099369500007,891.1147577500087,891.1147577500087,891.1147577500087,891.1147577500087,892.6171645830036,892.6171645830036,892.6171645830036,892.6171645830036,892.6016104169539,optimal,1,True,1,0.5,6.25,321.3296068329946,892.6017930419766,892.6171645830036,892.6171645830036,892.6171645830036,892.6171645830036,893.6037856249604,322.331676916976,322.33171025000047,893.6038653749856,893.6173662499641,893.6173662499641,894.6187173749786,894.6187173749786,894.6058142919792,,,,,891.098804874986,,,,,,,,,,,,,,,,,,,,,,pilot-1,ses-1,1,pilot,yes,2025-05-14_12h46.24.751,reward_learning_multises,2024.2.4,None,"{'highgain': {'optimalChoice': 'set1_7.png', 'suboptimalChoice': 'set1_8.png'}, 'lowgain': {'optimalChoice': 'set1_1.png', 'suboptimalChoice': 'set1_2.png'}, 'highloss': {'optimalChoice': 'set1_3.png', 'suboptimalChoice': 'set1_4.png'}, 'lowloss': {'optimalChoice': 'set1_5.png', 'suboptimalChoice': 'set1_6.png'}}",Wed May 14 12:47:22 2025,2025-05-14 12h47.22.051003 -0500,6.25,
45,45,0,,,,,,,,,,,,,,,,,,,,,,,Run2,106,lowgain,1.5,2.0,1,Drift1,12,space,20.532304166990798,None,None,set1_1.png,set1_2.png,left,right,left,right,stimuli_sets/set1_1.png,stimuli_sets/set1_2.png,323.33573229197646,323.8519926669542,325.08717216696823,left,stimuli_sets/set1_1.png,326.3456564579974,left,1,1.224301624984946,0.1114819580106996,optimal,1,True,1,0.25,6.5,328.3455819999799,329.35032799997134,329.3503704169998,,,,,,,,,,,,0,1,1,1,0,45,45,45,,894.6187173749786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,set1_1.png,set1_2.png,left,right,left,right,stimuli_sets/set1_1.png,stimuli_sets/set1_2.png,323.33573229197646,894.6117990829516,894.6187173749786,894.6187173749786,0.005997417028993368,895.1238425829797,895.1238425829797,895.1238425829797,895.1238425829797,895.1238425829797,895.1238425829797,323.8519926669542,325.08717216696823,897.6177196250064,left,stimuli_sets/set1_1.png,326.3456564579974,left,1,1.224301624984946,0.1114819580106996,897.6210925829946,897.6293195830076,897.6293195830076,897.6293195830076,897.6293195830076,899.6315454999567,899.6315454999567,899.6315454999567,899.6315454999567,899.6175631249789,optimal,1,True,1,0.25,6.5,328.3455819999799,899.6233650829527,899.6315454999567,899.6315454999567,899.6315454999567,899.6315454999567,900.6224255419802,329.35032799997134,329.3503704169998,900.6225300829974,900.6286189999664,900.6286189999664,902.1293457080028,902.1293457080028,902.1203296669992,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot-1,ses-1,1,pilot,yes,2025-05-14_12h46.24.751,reward_learning_multises,2024.2.4,None,"{'highgain': {'optimalChoice': 'set1_7.png', 'suboptimalChoice': 'set1_8.png'}, 'lowgain': {'optimalChoice': 'set1_1.png', 'suboptimalChoice': 'set1_2.png'}, 'highloss': {'optimalChoice': 'set1_3.png', 'suboptimalChoice': 'set1_4.png'}, 'lowloss': {'optimalChoice': 'set1_5.png', 'suboptimalChoice': 'set1_6.png'}}",Wed May 14 12:47:22 2025,2025-05-14 12h47.22.051003 -0500,6.5,
46,46,0,,,,,,,,,,,,,,,,,,,,,,,Run2,107,lowgain,1.0,1.5,0,Drift1,13,space,20.532304166990798,None,None,set1_1.png,set1_2.png,left,right,left,right,stimuli_sets/set1_1.png,stimuli_sets/set1_2.png,330.8496978749754,331.3619349579676,332.02815116697457,left,stimuli_sets/set1_1.png,333.861412749975,left,1,0.642537166015245,0.11032416700618342,optimal,1,False,0,0,6.5,335.36429754196433,336.36107458296465,336.36111862497637,,,,,,,,,,,,0,1,1,1,0,46,46,46,,902.1293457080028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,set1_1.png,set1_2.png,left,right,left,right,stimuli_sets/set1_1.png,stimuli_sets/set1_2.png,330.8496978749754,902.1219182499917,902.1293457080028,902.1293457080028,0.001591124979313463,902.6338409999735,902.6338409999735,902.6338409999735,902.6338409999735,902.6338409999735,902.6338409999735,331.3619349579676,332.02815116697457,905.1334697499988,left,stimuli_sets/set1_1.png,333.861412749975,left,1,0.642537166015245,0.11032416700618342,905.1336486249929,905.1498546669609,905.1498546669609,905.1498546669609,905.1498546669609,906.6486038329895,906.6486038329895,906.6486038329895,906.6486038329895,906.6362704579951,optimal,1,False,0,0,6.5,335.36429754196433,906.639939332963,906.6486038329895,906.6486038329895,906.6486038329895,906.6486038329895,907.6331771669793,336.36107458296465,336.36111862497637,907.6332802079851,907.6518443749519,907.6518443749519,908.6666109999642,908.6666109999642,908.6535712920013,907.6518443749519,907.6518443749519,907.6518443749519,907.6518443749519,905.1332589169615,,,,,,,,,,,,,,,,,,,,,,pilot-1,ses-1,1,pilot,yes,2025-05-14_12h46.24.751,reward_learning_multises,2024.2.4,None,"{'highgain': {'optimalChoice': 'set1_7.png', 'suboptimalChoice': 'set1_8.png'}, 'lowgain': {'optimalChoice': 'set1_1.png', 'suboptimalChoice': 'set1_2.png'}, 'highloss': {'optimalChoice': 'set1_3.png', 'suboptimalChoice': 'set1_4.png'}, 'lowloss': {'optimalChoice': 'set1_5.png', 'suboptimalChoice': 'set1_6.png'}}",Wed May 14 12:47:22 2025,2025-05-14 12h47.22.051003 -0500,6.5,
47,47,0,,,,,,,,,,,,,,,,,,,,,,,Run2,108,highgain,1.5,1.5,1,Drift4,12,space,20.532304166990798,None,None,set1_7.png,set1_8.png,right,left,right,left,stimuli_sets/set1_8.png,stimuli_sets/set1_7.png,337.3837594999932,337.89963012497174,338.51392804196803,right,stimuli_sets/set1_7.png,340.3850532499491,right,1,0.6001970830257051,0.12215241696685553,optimal,1,True,1,0.5,7.0,341.88031733297976,342.88844129198696,342.8884797919891,,,,,,,,,,,,0,1,1,1,0,47,47,47,,908.6666109999642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,set1_7.png,set1_8.png,right,left,right,left,stimuli_sets/set1_8.png,stimuli_sets/set1_7.png,337.3837594999932,908.6600270000054,908.6666109999642,908.6666109999642,0.006396458018571138,909.1715554170078,909.1715554170078,909.1715554170078,909.1715554170078,909.1715554170078,909.1715554170078,337.89963012497174,338.51392804196803,911.657132082968,right,stimuli_sets/set1_7.png,340.3850532499491,right,1,0.6001970830257051,0.12215241696685553,911.6595400829683,911.6657362499973,911.6657362499973,911.6657362499973,911.6657362499973,913.1679235000047,913.1679235000047,913.1679235000047,913.1679235000047,913.1522154170088,optimal,1,True,1,0.5,7.0,341.88031733297976,913.1600009169779,913.1679235000047,913.1679235000047,913.1679235000047,913.1679235000047,914.1605397919775,342.88844129198696,342.8884797919891,914.1606350829825,914.1667939579929,914.1667939579929,915.6698942499934,915.6698942499934,915.654727666988,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot-1,ses-1,1,pilot,yes,2025-05-14_12h46.24.751,reward_learning_multises,2024.2.4,None,"{'highgain': {'optimalChoice': 'set1_7.png', 'suboptimalChoice': 'set1_8.png'}, 'lowgain': {'optimalChoice': 'set1_1.png', 'suboptimalChoice': 'set1_2.png'}, 'highloss': {'optimalChoice': 'set1_3.png', 'suboptimalChoice': 'set1_4.png'}, 'lowloss': {'optimalChoice': 'set1_5.png', 'suboptimalChoice': 'set1_6.png'}}",Wed May 14 12:47:22 2025,2025-05-14 12h47.22.051003 -0500,7.0,
48,48,0,,,,,,,,,,,,,,,,,,,,,,,Run2,109,highloss,1.0,2.0,1,Drift2,14,space,20.532304166990798,None,None,set1_3.png,set1_4.png,right,left,right,left,stimuli_sets/set1_4.png,stimuli_sets/set1_3.png,344.3845634169993,344.9036683329614,345.6750954169547,right,stimuli_sets/set1_3.png,347.3851793749491,right,1,0.7542720419587567,0.11662041599629447,optimal,1,True,1,0,7.0,349.3962474580039,350.40139991696924,350.4014484579675,,,,,,,,,,,,0,1,1,1,0,48,48,48,,915.6698942499934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,set1_3.png,set1_4.png,right,left,right,left,stimuli_sets/set1_4.png,stimuli_sets/set1_3.png,344.3845634169993,915.6633185420069,915.6698942499934,915.6698942499934,0.00853775005089119,916.1755737499916,916.1755737499916,916.1755737499916,916.1755737499916,916.1755737499916,916.1755737499916,344.9036683329614,345.6750954169547,918.6572436669958,right,stimuli_sets/set1_3.png,347.3851793749491,right,1,0.7542720419587567,0.11662041599629447,918.6627118749893,918.6696944999858,918.6696944999858,918.6696944999858,918.6696944999858,920.685670457955,920.685670457955,920.685670457955,920.685670457955,920.6681892919587,optimal,1,True,1,0,7.0,349.3962474580039,920.6773967919871,920.685670457955,920.685670457955,920.685670457955,920.685670457955,921.6734970829566,350.40139991696924,350.4014484579675,921.6736070420011,921.6799651669571,921.6799651669571,922.7008132499759,922.7008132499759,922.6732975419727,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot-1,ses-1,1,pilot,yes,2025-05-14_12h46.24.751,reward_learning_multises,2024.2.4,None,"{'highgain': {'optimalChoice': 'set1_7.png', 'suboptimalChoice': 'set1_8.png'}, 'lowgain': {'optimalChoice': 'set1_1.png', 'suboptimalChoice': 'set1_2.png'}, 'highloss': {'optimalChoice': 'set1_3.png', 'suboptimalChoice': 'set1_4.png'}, 'lowloss': {'optimalChoice': 'set1_5.png', 'suboptimalChoice': 'set1_6.png'}}",Wed May 14 12:47:22 2025,2025-05-14 12h47.22.051003 -0500,7.0,
49,49,0,,,,,,,,,,,,,,,,,,,,,,,Run2,110,highgain,2.0,1.5,1,Drift4,13,space,20.532304166990798,None,None,set1_7.png,set1_8.png,left,right,left,right,stimuli_sets/set1_7.png,stimuli_sets/set1_8.png,351.4021708749933,351.9215030419873,352.6291971669998,left,stimuli_sets/set1_7.png,354.4043355829781,left,1,0.6927321249968372,0.08694700000341982,optimal,1,True,1,0.5,7.5,355.90611324994825,356.9066671669716,356.9067059579538,,,,,,,,,,,,0,1,1,1,0,49,49,49,,922.7008132499759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,set1_7.png,set1_8.png,left,right,left,right,stimuli_sets/set1_7.png,stimuli_sets/set1_8.png,351.4021708749933,922.6795218749903,922.7008132499759,922.7008132499759,0.006224374985322356,923.1932929579634,923.1932929579634,923.1932929579634,923.1932929579634,923.1932929579634,923.1932929579634,351.9215030419873,352.6291971669998,925.6764318749774,left,stimuli_sets/set1_7.png,354.4043355829781,left,1,0.6927321249968372,0.08694700000341982,925.6800039999653,925.686145457963,925.686145457963,925.686145457963,925.686145457963,927.1950036669732,927.1950036669732,927.1950036669732,927.1950036669732,927.1780493329861,optimal,1,True,1,0.5,7.5,355.90611324994825,927.1861154169892,927.1950036669732,927.1950036669732,927.1950036669732,927.1950036669732,928.1787654999644,356.9066671669716,356.9067059579538,928.1788616669946,928.200296874973,928.200296874973,930.2011056669871,930.2011056669871,930.1853792080074,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot-1,ses-1,1,pilot,yes,2025-05-14_12h46.24.751,reward_learning_multises,2024.2.4,None,"{'highgain': {'optimalChoice': 'set1_7.png', 'suboptimalChoice': 'set1_8.png'}, 'lowgain': {'optimalChoice': 'set1_1.png', 'suboptimalChoice': 'set1_2.png'}, 'highloss': {'optimalChoice': 'set1_3.png', 'suboptimalChoice': 'set1_4.png'}, 'lowloss': {'optimalChoice': 'set1_5.png', 'suboptimalChoice': 'set1_6.png'}}",Wed May 14 12:47:22 2025,2025-05-14 12h47.22.051003 -0500,7.5,
50,50,0,,,,,,,,,,,,,,,,,,,,,,,Run2,111,lowloss,1.0,2.0,1,Drift3,11,space,20.532304166990798,None,None,set1_5.png,set1_6.png,left,right,left,right,stimuli_sets/set1_5.png,stimuli_sets/set1_6.png,358.91486554197036,359.43380179197993,360.20153816696256,right,stimuli_sets/set1_6.png,361.9231311669573,right,0,0.7555192500003614,0.07023808301892132,suboptimal,0,False,0,-0.25,7.25,363.9347422919818,364.9479870829964,364.94805512495805,,,,,,,,,,,,0,1,1,1,0,50,50,50,,930.2011056669871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,set1_5.png,set1_6.png,left,right,left,right,stimuli_sets/set1_5.png,stimuli_sets/set1_6.png,358.91486554197036,930.1939992919797,930.2011056669871,930.2011056669871,0.008635958016384393,930.7057202080032,930.7057202080032,930.7057202080032,930.7057202080032,930.7057202080032,930.7057202080032,359.43380179197993,360.20153816696256,933.1952046249644,right,stimuli_sets/set1_6.png,361.9231311669573,right,0,0.7555192500003614,0.07023808301892132,933.2000637080055,933.215936041961,933.215936041961,933.215936041961,933.215936041961,935.2207618749817,935.2207618749817,935.2207618749817,935.2207618749817,935.2067505829618,suboptimal,0,False,0,-0.25,7.25,363.9347422919818,935.2145262919948,935.2207618749817,935.2207618749817,935.2207618749817,935.2207618749817,936.220070166979,364.9479870829964,364.94805512495805,936.2202360829688,936.2284517500084,936.2284517500084,937.23127345799,937.23127345799,937.2208963749581,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot-1,ses-1,1,pilot,yes,2025-05-14_12h46.24.751,reward_learning_multises,2024.2.4,None,"{'highgain': {'optimalChoice': 'set1_7.png', 'suboptimalChoice': 'set1_8.png'}, 'lowgain': {'optimalChoice': 'set1_1.png', 'suboptimalChoice': 'set1_2.png'}, 'highloss': {'optimalChoice': 'set1_3.png', 'suboptimalChoice': 'set1_4.png'}, 'lowloss': {'optimalChoice': 'set1_5.png', 'suboptimalChoice': 'set1_6.png'}}",Wed May 14 12:47:22 2025,2025-05-14 12h47.22.051003 -0500,7.25,
51,51,0,,,,,,,,,,,,,,,,,,,,,,,Run2,112,lowloss,1.5,2.0,0,Drift3,12,space,20.532304166990798,None,None,set1_5.png,set1_6.png,left,right,left,right,stimuli_sets/set1_5.png,stimuli_sets/set1_6.png,365.9517496249755,366.46353429195005,367.229971291963,left,stimuli_sets/set1_5.png,368.9609522499959,left,1,0.753717957995832,0.06531199999153614,optimal,1,False,0,-0.25,7.0,370.967407582968,371.95757041696925,371.95762724999804,,,,,,,,,,,,0,1,1,1,0,51,51,51,,937.23127345799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,set1_5.png,set1_6.png,left,right,left,right,stimuli_sets/set1_5.png,stimuli_sets/set1_6.png,365.9517496249755,937.2239837499801,937.23127345799,937.23127345799,0.0030575000564567745,937.7354185829754,937.7354185829754,937.7354185829754,937.7354185829754,937.7354185829754,937.7354185829754,366.46353429195005,367.229971291963,940.2330191250076,left,stimuli_sets/set1_5.png,368.9609522499959,left,1,0.753717957995832,0.06531199999153614,940.2331827079761,940.2492574579665,940.2492574579665,940.2492574579665,940.2492574579665,942.2462367920089,942.2462367920089,942.2462367920089,942.2462367920089,942.2393928329693,optimal,1,False,0,-0.25,7.0,370.967407582968,942.2395930420025,942.2462367920089,942.2462367920089,942.2462367920089,942.2462367920089,943.2296742919716,371.95757041696925,371.95762724999804,943.2297874999931,943.2365493329708,943.2365493329708,944.7508994999807,944.7508994999807,944.7313689169823,943.2365493329708,943.2365493329708,943.2365493329708,943.2365493329708,940.2328497080016,,,,,,,,,,,,,,,,,,,,,,pilot-1,ses-1,1,pilot,yes,2025-05-14_12h46.24.751,reward_learning_multises,2024.2.4,None,"{'highgain': {'optimalChoice': 'set1_7.png', 'suboptimalChoice': 'set1_8.png'}, 'lowgain': {'optimalChoice': 'set1_1.png', 'suboptimalChoice': 'set1_2.png'}, 'highloss': {'optimalChoice': 'set1_3.png', 'suboptimalChoice': 'set1_4.png'}, 'lowloss': {'optimalChoice': 'set1_5.png', 'suboptimalChoice': 'set1_6.png'}}",Wed May 14 12:47:22 2025,2025-05-14 12h47.22.051003 -0500,7.0,
52,52,0,,,,,,,,,,,,,,,,,,,,,,,Run2,113,lowloss,1.5,2.5,1,Drift3,13,space,20.532304166990798,None,None,set1_5.png,set1_6.png,left,right,left,right,stimuli_sets/set1_5.png,stimuli_sets/set1_6.png,373.4615865419619,373.9735867919517,374.65724870795384,left,stimuli_sets/set1_5.png,376.47390283294953,left,1,0.6711767500382848,0.09829533298034221,optimal,1,True,1,0,7.0,378.986819999991,379.9852645829669,379.9853099169559,,,,,,,,,,,,0,1,1,1,0,52,52,52,,944.7508994999807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,set1_5.png,set1_6.png,left,right,left,right,stimuli_sets/set1_5.png,stimuli_sets/set1_6.png,373.4615865419619,944.7338353329687,944.7508994999807,944.7508994999807,0.002426000020932406,945.2454769169562,945.2454769169562,945.2454769169562,945.2454769169562,945.2454769169562,945.2454769169562,373.9735867919517,374.65724870795384,947.7459738329635,left,stimuli_sets/set1_5.png,376.47390283294953,left,1,0.6711767500382848,0.09829533298034221,947.7461379169836,947.7651339999866,947.7651339999866,947.7651339999866,947.7651339999866,950.2691896669567,950.2691896669567,950.2691896669567,950.2691896669567,950.2588324169628,optimal,1,True,1,0,7.0,378.986819999991,950.2618731670082,950.2691896669567,950.2691896669567,950.2691896669567,950.2691896669567,951.2573548749788,379.9852645829669,379.9853099169559,951.2574681669939,951.2633980829851,951.2633980829851,952.761798291991,952.761798291991,952.7473141669761,951.2633980829851,951.2633980829851,951.2633980829851,951.2633980829851,,947.7457919999724,947.7457919999724,947.7457919999724,947.7457919999724,947.7457919999724,,,,,,,,,,,,,,,,,pilot-1,ses-1,1,pilot,yes,2025-05-14_12h46.24.751,reward_learning_multises,2024.2.4,None,"{'highgain': {'optimalChoice': 'set1_7.png', 'suboptimalChoice': 'set1_8.png'}, 'lowgain': {'optimalChoice': 'set1_1.png', 'suboptimalChoice': 'set1_2.png'}, 'highloss': {'optimalChoice': 'set1_3.png', 'suboptimalChoice': 'set1_4.png'}, 'lowloss': {'optimalChoice': 'set1_5.png', 'suboptimalChoice': 'set1_6.png'}}",Wed May 14 12:47:22 2025,2025-05-14 12h47.22.051003 -0500,7.0,
